piece,method,jitter_sigma,rot_deg,trans_norm,rmse,iterations,total_ms,cov_ms,gt_r00,gt_r01,gt_r02,gt_r10,gt_r11,gt_r12,gt_r20,gt_r21,gt_r22,gt_tx,gt_ty,gt_tz
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.0005,10,0.01,0.000867903,6,6538.04,4895.73,0.996645,-0.00944893,-0.0812979,0.0218192,0.98804,0.152649,0.0788831,-0.153911,0.984931,0.00385245,-0.00322633,0.00864578
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.0005,50,0,2.24795,20,5780.88,0,0.948909,0.00143466,-0.315546,-0.23062,0.685684,-0.6904,0.215375,0.727898,0.650982,0,0,0
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.0005,50,0,0.000866853,18,20627,4907.11,0.948909,0.00143466,-0.315546,-0.23062,0.685684,-0.6904,0.215375,0.727898,0.650982,0,0,0
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.0005,50,0.005,5.15564,20,4682.32,0,0.643934,-0.503174,-0.576338,0.532894,0.835498,-0.134039,0.548975,-0.220815,0.806144,0.000743876,-0.00374042,-0.00323356
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.0005,50,0.005,0.000863391,14,15577.6,4907.23,0.643934,-0.503174,-0.576338,0.532894,0.835498,-0.134039,0.548975,-0.220815,0.806144,0.000743876,-0.00374042,-0.00323356
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.0005,50,0.01,1.71482,20,5633.17,0,0.743934,-0.295953,0.599144,0.541713,0.792071,-0.281373,-0.391291,0.533887,0.74957,-0.00845292,0.00531331,-0.000562955
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.0005,50,0.01,0.000865409,11,13769.3,4882.88,0.743934,-0.295953,0.599144,0.541713,0.792071,-0.281373,-0.391291,0.533887,0.74957,-0.00845292,0.00531331,-0.000562955
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.0005,100,0,12.2385,20,6133.93,0,-0.152731,-0.67362,0.723125,0.415944,0.61993,0.66534,-0.896473,0.402398,0.185505,0,0,0
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.0005,100,0,7.3699,20,28267,4892.24,-0.152731,-0.67362,0.723125,0.415944,0.61993,0.66534,-0.896473,0.402398,0.185505,0,0,0
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.0005,100,0.005,5.80819,20,5708.4,0,0.406035,-0.712452,-0.572318,-0.438452,0.397604,-0.806021,0.801807,0.578207,-0.150935,-0.000917616,-0.00448259,0.00201602
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.0005,100,0.005,3.85363,20,24257.1,4893.99,0.406035,-0.712452,-0.572318,-0.438452,0.397604,-0.806021,0.801807,0.578207,-0.150935,-0.000917616,-0.00448259,0.00201602
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.0005,100,0.01,3.98024,20,6114.9,0,-0.159268,-0.380671,0.910892,0.60386,0.692373,0.394934,-0.781017,0.612951,0.119599,-0.00372471,-0.000729243,-0.00925174
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.0005,100,0.01,0.151011,20,28445.8,4899.27,-0.159268,-0.380671,0.910892,0.60386,0.692373,0.394934,-0.781017,0.612951,0.119599,-0.00372471,-0.000729243,-0.00925174
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.001,10,0,0.285974,20,4558.19,0,0.992952,-0.03119,0.114341,0.0455237,0.991115,-0.124977,-0.109427,0.129302,0.985549,0,0,0
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.001,10,0,0.00173237,6,6545.82,4884.12,0.992952,-0.03119,0.114341,0.0455237,0.991115,-0.124977,-0.109427,0.129302,0.985549,0,0,0
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.001,10,0.005,0.271192,20,4431.31,0,0.988762,-0.0116173,-0.149048,0.0248497,0.995878,0.0872272,0.14742,-0.0899507,0.984975,-0.00476851,-0.00150098,-9.15511e-05
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.001,10,0.005,0.00172918,6,6463.69,4891.55,0.988762,-0.0116173,-0.149048,0.0248497,0.995878,0.0872272,0.14742,-0.0899507,0.984975,-0.00476851,-0.00150098,-9.15511e-05
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.001,10,0.01,0.955674,20,4722.76,0,0.996971,-0.0764548,-0.014258,0.0733047,0.985012,-0.156136,0.0259817,0.154618,0.987633,-0.00933774,-0.0030565,-0.00186132
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.001,10,0.01,0.00173106,7,7714.8,4885.9,0.996971,-0.0764548,-0.014258,0.0733047,0.985012,-0.156136,0.0259817,0.154618,0.987633,-0.00933774,-0.0030565,-0.00186132
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.001,50,0,4.56267,20,5749.51,0,0.762164,0.595193,-0.254659,-0.642546,0.647484,-0.409755,-0.0789959,0.475931,0.875928,0,0,0
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.001,50,0,0.0017335,16,18311.8,4897.87,0.762164,0.595193,-0.254659,-0.642546,0.647484,-0.409755,-0.0789959,0.475931,0.875928,0,0,0
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.001,50,0.005,4.9252,20,5762.36,0,0.75328,0.655487,-0.0539052,-0.599067,0.64999,-0.46758,-0.271455,0.384512,0.882305,-0.00312948,-0.00242102,0.00305696
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.001,50,0.005,0.00173294,15,17116,4898.35,0.75328,0.655487,-0.0539052,-0.599067,0.64999,-0.46758,-0.271455,0.384512,0.882305,-0.00312948,-0.00242102,0.00305696
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.001,50,0.01,5.17849,20,5531.75,0,0.750183,-0.425423,-0.506202,0.130242,0.845616,-0.517658,0.648276,0.32241,0.689775,-0.000760744,0.000494282,0.00995876
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.001,50,0.01,0.00172742,17,19430.3,4896.91,0.750183,-0.425423,-0.506202,0.130242,0.845616,-0.517658,0.648276,0.32241,0.689775,-0.000760744,0.000494282,0.00995876
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.001,100,0,11.7997,20,6193.36,0,-0.120813,-0.419706,0.899584,0.796859,0.499404,0.340017,-0.591963,0.75792,0.274113,0,0,0
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.001,100,0,11.7672,20,26131.4,4903.68,-0.120813,-0.419706,0.899584,0.796859,0.499404,0.340017,-0.591963,0.75792,0.274113,0,0,0
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.001,100,0.005,7.4829,20,5919.59,0,0.556094,-0.690671,0.462313,0.504301,-0.161749,-0.848244,0.660636,0.704848,0.258358,-0.00321515,0.000927027,-0.00371529
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.001,100,0.005,0.629809,20,25223.6,4898.62,0.556094,-0.690671,0.462313,0.504301,-0.161749,-0.848244,0.660636,0.704848,0.258358,-0.00321515,0.000927027,-0.00371529
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,icp,0.001,100,0.01,3.65292,20,6414.75,0,0.926112,-0.0904845,-0.366237,-0.375373,-0.124314,-0.918499,0.0375816,0.988109,-0.149094,-0.00138237,0.00956825,0.0025569
Riedones3D_Registration_Benchmark/test/die_reverse_0003/L0017R.ply,gicp,0.001,100,0.01,16.8104,20,29219.4,4888.24,0.926112,-0.0904845,-0.366237,-0.375373,-0.124314,-0.918499,0.0375816,0.988109,-0.149094,-0.00138237,0.00956825,0.0025569
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0,10,0,0.901422,20,4272.64,0,0.985199,0.0451599,0.165356,-0.0497873,0.998473,0.0239451,-0.164022,-0.0318234,0.985943,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0,10,0,1.66547e-14,5,5334.04,4711.57,0.985199,0.0451599,0.165356,-0.0497873,0.998473,0.0239451,-0.164022,-0.0318234,0.985943,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0,10,0.005,1.16274,20,4118.13,0,0.985375,-0.161889,-0.0531863,0.163594,0.986089,0.0294055,0.0476861,-0.0376764,0.998152,-0.00355559,0.0034133,0.000840914
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0,10,0.005,3.89532e-15,8,8265.85,4701.37,0.985375,-0.161889,-0.0531863,0.163594,0.986089,0.0294055,0.0476861,-0.0376764,0.998152,-0.00355559,0.0034133,0.000840914
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0,10,0.01,0.521275,20,4311.39,0,0.985905,-0.067834,-0.152937,0.0605711,0.996826,-0.0516639,0.155956,0.0416722,0.986885,0.00603531,0.00251664,0.00756581
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0,10,0.01,3.28722e-15,6,6362.76,4708.02,0.985905,-0.067834,-0.152937,0.0605711,0.996826,-0.0516639,0.155956,0.0416722,0.986885,0.00603531,0.00251664,0.00756581
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0,50,0,4.80917,20,5015.22,0,0.652562,0.648638,-0.391705,-0.701035,0.713012,0.0128091,0.287598,0.26624,0.920002,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0,50,0,2.70069e-06,20,21646.4,4721.79,0.652562,0.648638,-0.391705,-0.701035,0.713012,0.0128091,0.287598,0.26624,0.920002,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0,50,0.005,3.02974,20,4611.53,0,0.766644,0.450016,0.457977,-0.620786,0.701651,0.34973,-0.163956,-0.552424,0.81728,-0.00387436,-0.00288623,-0.00128802
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0,50,0.005,5.39649e-15,18,21328.2,4712.15,0.766644,0.450016,0.457977,-0.620786,0.701651,0.34973,-0.163956,-0.552424,0.81728,-0.00387436,-0.00288623,-0.00128802
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0,50,0.01,2.79289,20,4824.33,0,0.711363,0.29795,0.636544,-0.0243865,0.915613,-0.401321,-0.702401,0.269962,0.658599,0.00020975,0.00364055,0.00931141
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0,50,0.01,2.55056e-11,12,13334.9,4722.08,0.711363,0.29795,0.636544,-0.0243865,0.915613,-0.401321,-0.702401,0.269962,0.658599,0.00020975,0.00364055,0.00931141
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0,100,0,11.3829,20,8013.37,0,0.786358,-0.598408,-0.153457,-0.197799,-0.00855932,-0.980205,0.585249,0.801146,-0.125095,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0,100,0,10.98,20,26838.6,4716.71,0.786358,-0.598408,-0.153457,-0.197799,-0.00855932,-0.980205,0.585249,0.801146,-0.125095,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0,100,0.005,4.12048,20,5063.71,0,0.532143,-0.299965,-0.791736,0.812884,-0.0804597,0.576841,-0.236735,-0.950551,0.201021,0.00193592,-0.000671095,0.00456091
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0,100,0.005,1.04881,20,22476.9,4717.81,0.532143,-0.299965,-0.791736,0.812884,-0.0804597,0.576841,-0.236735,-0.950551,0.201021,0.00193592,-0.000671095,0.00456091
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0,100,0.01,10.8784,20,4842.91,0,0.00471696,-0.160925,0.986955,0.858048,0.507511,0.0786498,-0.513548,0.846484,0.140475,0.0010048,-0.00618433,0.00779387
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0,100,0.01,11.08,20,28932.6,4722.86,0.00471696,-0.160925,0.986955,0.858048,0.507511,0.0786498,-0.513548,0.846484,0.140475,0.0010048,-0.00618433,0.00779387
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.0005,10,0,0.953073,20,4274.75,0,0.984808,0.0533044,0.165263,-0.0534154,0.998565,-0.00377633,-0.165227,-0.00510863,0.986242,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.0005,10,0,0.000866368,5,5354.72,4703.67,0.984808,0.0533044,0.165263,-0.0534154,0.998565,-0.00377633,-0.165227,-0.00510863,0.986242,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.0005,10,0.005,0.830405,20,4017.51,0,0.987287,0.106869,-0.117656,-0.114909,0.991325,-0.0637981,0.109817,0.0765067,0.991003,-0.00130462,0.00195669,-0.00441241
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.0005,10,0.005,0.000867943,7,7319.5,4709.75,0.987287,0.106869,-0.117656,-0.114909,0.991325,-0.0637981,0.109817,0.0765067,0.991003,-0.00130462,0.00195669,-0.00441241
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.0005,10,0.01,0.610413,20,4178.72,0,0.994031,0.108915,-0.00634032,-0.107047,0.984902,0.136046,0.021062,-0.134555,0.990682,-0.00870421,0.00428027,0.00243229
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.0005,10,0.01,0.000866506,6,6277.72,4706.72,0.994031,0.108915,-0.00634032,-0.107047,0.984902,0.136046,0.021062,-0.134555,0.990682,-0.00870421,0.00428027,0.00243229
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.0005,50,0,7.96794,20,4990.57,0,0.682994,-0.729322,0.0400919,0.70672,0.645964,-0.288578,0.184569,0.225431,0.956617,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.0005,50,0,4.43346,20,22291.7,4705.6,0.682994,-0.729322,0.0400919,0.70672,0.645964,-0.288578,0.184569,0.225431,0.956617,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.0005,50,0.005,5.04111,20,4614.28,0,0.696863,0.697672,-0.16624,-0.711605,0.643685,-0.28158,-0.0894446,0.31452,0.945027,-0.00242873,0.00436313,0.000253796
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.0005,50,0.005,0.000868435,20,21344.5,4710.75,0.696863,0.697672,-0.16624,-0.711605,0.643685,-0.28158,-0.0894446,0.31452,0.945027,-0.00242873,0.00436313,0.000253796
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.0005,50,0.01,0.90147,20,5028.48,0,0.908727,0.41727,0.0100217,-0.307936,0.654025,0.690961,0.281763,-0.630981,0.722823,0.00631858,-0.00305228,-0.00712454
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.0005,50,0.01,0.000864338,12,13672.7,4721.32,0.908727,0.41727,0.0100217,-0.307936,0.654025,0.690961,0.281763,-0.630981,0.722823,0.00631858,-0.00305228,-0.00712454
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.0005,100,0,10.6797,20,7503.91,0,0.685499,0.271909,0.675393,0.680556,0.0903317,-0.727106,-0.258717,0.958074,-0.123127,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.0005,100,0,11.5989,20,26676.2,4713.28,0.685499,0.271909,0.675393,0.680556,0.0903317,-0.727106,-0.258717,0.958074,-0.123127,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.0005,100,0.005,13.924,20,4878.01,0,0.0177289,0.554122,0.832247,-0.996119,0.0815572,-0.0330821,-0.0862072,-0.828431,0.553418,-0.000724638,0.0048531,-0.000960379
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.0005,100,0.005,14.6443,20,24468.4,4721.37,0.0177289,0.554122,0.832247,-0.996119,0.0815572,-0.0330821,-0.0862072,-0.828431,0.553418,-0.000724638,0.0048531,-0.000960379
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.0005,100,0.01,7.88358,20,5308.6,0,0.0957036,0.968178,0.231242,-0.691307,-0.102498,0.715255,0.716195,-0.228312,0.659498,-0.00290004,-0.00822978,-0.00488472
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.0005,100,0.01,4.78323,20,23749.6,4715.1,0.0957036,0.968178,0.231242,-0.691307,-0.102498,0.715255,0.716195,-0.228312,0.659498,-0.00290004,-0.00822978,-0.00488472
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.001,10,0,0.957326,20,4037.45,0,0.987729,-0.140728,-0.0677228,0.145503,0.986759,0.071662,0.0567412,-0.0806366,0.995127,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.001,10,0,0.00173672,7,7277.52,4707.11,0.987729,-0.140728,-0.0677228,0.145503,0.986759,0.071662,0.0567412,-0.0806366,0.995127,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.001,10,0.005,0.692583,20,4307.23,0,0.990054,0.070748,-0.121608,-0.0579042,0.992669,0.106088,0.128222,-0.0979913,0.986893,-0.00366323,-0.00230471,0.0025038
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.001,10,0.005,0.00173265,7,7455.5,4711.25,0.990054,0.070748,-0.121608,-0.0579042,0.992669,0.106088,0.128222,-0.0979913,0.986893,-0.00366323,-0.00230471,0.0025038
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.001,10,0.01,0.715274,20,4249.12,0,0.988493,0.0682479,0.134996,-0.0796072,0.993561,0.0806149,-0.128625,-0.0904339,0.987561,0.00248403,-0.00906625,0.00341067
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.001,10,0.01,0.0017294,6,6289.85,4709.82,0.988493,0.0682479,0.134996,-0.0796072,0.993561,0.0806149,-0.128625,-0.0904339,0.987561,0.00248403,-0.00906625,0.00341067
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.001,50,0,1.72285,20,4634.47,0,0.99268,0.0995817,0.0683388,-0.0126092,0.648192,-0.761372,-0.120115,0.754937,0.644703,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.001,50,0,0.00173554,10,11313.1,4718.69,0.99268,0.0995817,0.0683388,-0.0126092,0.648192,-0.761372,-0.120115,0.754937,0.644703,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.001,50,0.005,7.69759,20,4879.07,0,0.672702,-0.726397,0.140783,0.737731,0.643861,-0.202967,0.0567898,0.240397,0.969012,0.00171969,0.00046581,0.0046718
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.001,50,0.005,5.95207,20,22015.2,4708.54,0.672702,-0.726397,0.140783,0.737731,0.643861,-0.202967,0.0567898,0.240397,0.969012,0.00171969,0.00046581,0.0046718
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.001,50,0.01,1.1655,20,4666.55,0,0.810962,-0.0221375,0.584679,-0.321372,0.818199,0.476729,-0.488938,-0.574509,0.656414,-0.00892704,0.00400208,-0.00207156
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.001,50,0.01,0.00173501,10,12088.6,4720.29,0.810962,-0.0221375,0.584679,-0.321372,0.818199,0.476729,-0.488938,-0.574509,0.656414,-0.00892704,0.00400208,-0.00207156
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.001,100,0,11.2259,20,7700.62,0,0.138263,0.198333,0.970334,0.775941,0.587154,-0.230576,-0.615466,0.784802,-0.072713,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.001,100,0,11.6433,20,27109,4723.56,0.138263,0.198333,0.970334,0.775941,0.587154,-0.230576,-0.615466,0.784802,-0.072713,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.001,100,0.005,10.2162,20,7441.71,0,0.878276,0.4778,0.0183805,0.0391342,-0.110141,0.993145,0.476549,-0.871537,-0.115432,0.00278323,-0.000769668,-0.00408182
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.001,100,0.005,0.00173318,16,20572.5,4722.13,0.878276,0.4778,0.0183805,0.0391342,-0.110141,0.993145,0.476549,-0.871537,-0.115432,0.00278323,-0.000769668,-0.00408182
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,icp,0.001,100,0.01,7.55594,20,5013.52,0,0.262161,0.948944,0.175431,-0.126803,0.214087,-0.968549,-0.956657,0.231671,0.176455,0.00739561,0.00229861,0.00632624
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0003b/L0044D.ply,gicp,0.001,100,0.01,11.0553,20,24667.4,4703.66,0.262161,0.948944,0.175431,-0.126803,0.214087,-0.968549,-0.956657,0.231671,0.176455,0.00739561,0.00229861,0.00632624
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,icp,0,10,0,1.2093,20,65640.6,0,0.985487,-0.0181457,-0.168779,0.0243752,0.999093,0.0349105,0.167992,-0.0385179,0.985035,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,gicp,0,10,0,2.4187e-15,8,100059,54970.6,0.985487,-0.0181457,-0.168779,0.0243752,0.999093,0.0349105,0.167992,-0.0385179,0.985035,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,icp,0,10,0.005,0.852775,20,72415.7,0,0.996755,0.00495784,0.0803436,0.00749366,0.988052,-0.153938,-0.0801468,0.154041,0.984809,0.00443298,-0.00054935,0.00224653
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,gicp,0,10,0.005,3.26967e-15,7,88100.1,55075.2,0.996755,0.00495784,0.0803436,0.00749366,0.988052,-0.153938,-0.0801468,0.154041,0.984809,0.00443298,-0.00054935,0.00224653
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,icp,0,10,0.01,1.3262,20,62551.1,0,0.9876,0.0907772,-0.128088,-0.100117,0.992618,-0.0684528,0.120928,0.0804276,0.989398,0.0017377,0.00814314,0.00553802
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,gicp,0,10,0.01,3.14636e-13,9,111686,55015.6,0.9876,0.0907772,-0.128088,-0.100117,0.992618,-0.0684528,0.120928,0.0804276,0.989398,0.0017377,0.00814314,0.00553802
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,icp,0,50,0,1.57362,20,95073.1,0,0.880377,0.324477,0.345906,-0.0126288,0.745117,-0.666815,-0.474106,0.58268,0.660081,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,gicp,0,50,0,3.13704e-15,9,148386,55159.2,0.880377,0.324477,0.345906,-0.0126288,0.745117,-0.666815,-0.474106,0.58268,0.660081,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,icp,0,50,0.005,1.88059,20,78952.1,0,0.861268,0.406674,-0.304688,-0.115058,0.740096,0.662586,0.494954,-0.535607,0.684212,-0.00121924,-0.00433405,0.00217474
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,gicp,0,50,0.005,1.53771e-12,12,183569,55099.8,0.861268,0.406674,-0.304688,-0.115058,0.740096,0.662586,0.494954,-0.535607,0.684212,-0.00121924,-0.00433405,0.00217474
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,icp,0,50,0.01,5.31745,20,83700.7,0,0.82724,0.22008,-0.516951,-0.487118,0.739438,-0.464702,0.279981,0.636236,0.718898,0.00549449,0.00817713,-0.00171613
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,gicp,0,50,0.01,2.18636,20,280332,55091.3,0.82724,0.22008,-0.516951,-0.487118,0.739438,-0.464702,0.279981,0.636236,0.718898,0.00549449,0.00817713,-0.00171613
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,icp,0,100,0,11.9052,20,157047,0,0.999302,0.0166089,-0.0334697,-0.0300836,-0.173609,-0.984355,-0.0221597,0.984675,-0.172989,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,gicp,0,100,0,21.0787,20,424749,55087.6,0.999302,0.0166089,-0.0334697,-0.0300836,-0.173609,-0.984355,-0.0221597,0.984675,-0.172989,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,icp,0,100,0.005,11.8523,20,84182.2,0,0.0466348,-0.841691,-0.537942,0.925968,-0.165587,0.33936,-0.374712,-0.513943,0.771656,-0.00195658,-0.000191935,0.00459728
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,gicp,0,100,0.005,11.6851,20,281369,55113.6,0.0466348,-0.841691,-0.537942,0.925968,-0.165587,0.33936,-0.374712,-0.513943,0.771656,-0.00195658,-0.000191935,0.00459728
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,icp,0,100,0.01,11.67,20,85176.8,0,-0.0162004,0.29095,-0.956601,-0.899286,0.413963,0.141137,0.437061,0.862544,0.254941,-0.00397751,0.00858182,0.00324527
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,gicp,0,100,0.01,12.8553,20,317110,55143.9,-0.0162004,0.29095,-0.956601,-0.899286,0.413963,0.141137,0.437061,0.862544,0.254941,-0.00397751,0.00858182,0.00324527
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,icp,0.0005,10,0,1.37911,20,59280,0,0.984869,0.169732,0.0349799,-0.170111,0.985391,0.00813072,-0.0330888,-0.0139582,0.999355,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0102D.ply,gicp,0.0005,10,0,0.000866161,9,110520,55093.7,0.984869,0.169732,0.0349799,-0.170111,0.985391,0.00813072,-0.0330888,-0.0139582,0.999355,0,0,0
